customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore,Cohort,CohortName,PC1,PC2,PredictedChurnProbability
3097-FQTVJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,810.3,No,0,1,0,0.5694444444444444,0.125,1.0,0,0,43.68055555555556,10.0,0.0825285338015803,0.4305555555555556,0,0,0,1,19.84903911813482,1,Contract-Locked Loyalists,0.4879598675331295,-2.45449089847689,0.032343896194915865
5465-BUBFA,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,772.4,No,0,1,0,0.5694444444444444,0.125,1.0,1,0,53.68055555555556,9.65,0.0702370500438981,0.4305555555555556,0,0,0,0,9.664666861769586,1,Contract-Locked Loyalists,0.8338595251033201,-2.5932909382342215,0.03974428251392056
7299-GNVPL,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,1936.85,No,0,4,1,0.3194444444444444,0.5,0.0,0,0,26.18055555555555,16.880000000000003,0.3241439859525901,0.6805555555555556,1,0,0,0,43.47327090039996,2,Wavering High-Spenders,-0.6447623800944363,0.9136052215519149,0.36923585446220475
9743-DQKQW,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,79.8,No,0,0,1,0.0416666666666666,0.0,0.0,0,0,1.4583333333333333,25.1,0.6128182616330115,0.9583333333333334,1,1,0,1,73.35894059116184,3,Disengaged Low-Spenders,-3.0248293245524214,-1.032575071861951,0.6720842046007505
1215-VFYVK,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,No,0,4,1,0.0555555555555555,0.5,0.0,0,0,16.944444444444443,9.65,0.0702370500438981,0.9444444444444444,1,0,0,1,54.94244463954736,3,Disengaged Low-Spenders,-1.5809704245745344,0.2500209321932173,0.4872804677295622
9371-BITHB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1070.5,No,0,1,0,0.7222222222222222,0.125,1.0,0,0,49.02777777777778,9.925,0.0798946444249341,0.2777777777777778,0,0,0,0,6.753975221929569,1,Contract-Locked Loyalists,0.9989798610349887,-2.64696998985078,0.04410004364437174
2265-CYWIV,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,Yes,1,5,1,0.0555555555555555,0.625,0.0,0,1,25.694444444444443,16.599999999999998,0.3143107989464442,0.9444444444444444,1,1,0,0,58.60355087308555,0,At-Risk Newcomers,-0.9762787548408745,1.7484198593047817,0.772123194586992
9093-FPDLG,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,No,0,5,1,0.1527777777777778,0.625,0.0,0,1,29.097222222222225,15.7,0.28270412642669,0.8472222222222222,1,1,0,1,66.1850063408448,0,At-Risk Newcomers,-0.9202240352943568,1.7119665895789504,0.7511658831489214
0541-FITGH,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15,113.1,No,0,3,1,0.0277777777777777,0.375,0.0,0,1,17.22222222222222,15.5375,0.2769973661106233,0.9722222222222222,1,0,0,0,48.59940493610379,0,At-Risk Newcomers,-1.611249997172978,0.2527170073341127,0.5943206178544874
6985-HAYWX,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,No,0,3,1,0.3611111111111111,0.375,0.0,1,0,33.88888888888889,19.825,0.42756804214223,0.6388888888888888,1,0,1,0,64.19129840991123,0,At-Risk Newcomers,-0.949710584325705,0.8282585861494114,0.5517698436686059
7508-KBIMB,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25,No,0,3,1,0.3333333333333333,0.375,0.5,1,1,47.91666666666666,14.0625,0.2251975417032484,0.6666666666666667,0,0,0,0,16.711296458882064,1,Contract-Locked Loyalists,0.3610698692727805,-0.7201081380044889,0.15198986644323792
6838-HVLXG,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,246.7,No,0,1,0,0.1666666666666666,0.125,0.0,0,0,9.583333333333332,10.15,0.0877963125548727,0.8333333333333334,1,0,0,1,52.98361135498976,3,Disengaged Low-Spenders,-2.2407431702375016,-1.179735867783999,0.3125505516611685
2277-DJJDL,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.9,No,0,5,1,0.8333333333333334,0.625,0.0,0,1,52.91666666666666,16.5,0.3107989464442494,0.1666666666666666,1,1,0,0,42.99531752999707,2,Wavering High-Spenders,0.8654859358861655,1.445238271653222,0.44968097874246366
1897-OKVMW,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.6,5817.45,No,0,8,1,0.8888888888888888,1.0,1.0,0,1,86.11111111111111,10.066666666666666,0.0848697688030436,0.1111111111111111,0,0,0,0,3.4952687542678773,4,High-Value Champions,3.670888799801247,0.675144698856742,0.09107421743384321
5485-ITNPC,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9,5595.3,No,0,7,1,0.9166666666666666,0.875,1.0,1,1,93.33333333333331,10.7375,0.1084284460052678,0.0833333333333333,0,0,0,0,3.293093356745684,4,High-Value Champions,3.6512735021063567,0.32490660248704845,0.09218845918278
0233-FTHAV,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,No,0,3,1,0.8333333333333334,0.375,0.5,1,1,65.41666666666667,19.8,0.4266900790166814,0.1666666666666666,0,0,1,1,39.73368451858356,2,Wavering High-Spenders,1.1933030017523725,0.0648615939727683,0.23171290578373696
4644-PIZRT,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.35,1201.65,No,0,5,1,0.2361111111111111,0.625,0.5,1,1,52.01388888888889,11.725,0.1431079894644425,0.7638888888888888,0,0,0,0,17.42439761974442,2,Wavering High-Spenders,0.7343992949437275,0.12201222274334941,0.17795583261669867
8922-NPKBJ,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,867.3,No,0,1,0,0.5833333333333334,0.125,1.0,0,0,44.16666666666666,9.675,0.0711150131694469,0.4166666666666666,0,0,0,0,9.400058530875038,1,Contract-Locked Loyalists,0.6685326431330685,-2.608849357281561,0.03770457932021105
2740-TVLFN,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,50.15,No,0,2,1,0.0138888888888888,0.25,0.0,0,1,12.986111111111107,16.716666666666665,0.3184079601990049,0.9861111111111112,1,1,0,1,69.49834162520729,3,Disengaged Low-Spenders,-2.274096968698371,0.003054746515414152,0.7636070698305456
7771-CFQRQ,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.8,3007.25,No,0,4,1,0.6527777777777778,0.5,1.0,1,0,67.84722222222223,12.76,0.1794556628621598,0.3472222222222222,0,0,0,0,9.636279387376842,4,High-Value Champions,2.0262992763985586,-0.824628419846863,0.06705827788861873
9512-PHSMG,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,252.75,No,0,1,0,0.1388888888888889,0.125,0.0,0,1,13.611111111111112,10.275,0.0921861281826163,0.8611111111111112,1,0,0,0,43.60501414496147,3,Disengaged Low-Spenders,-2.057904528278424,-1.2886528204487702,0.24760985228954965
6963-EZQEE,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.55,6306.5,No,0,8,1,0.9722222222222222,1.0,1.0,1,1,99.02777777777776,9.838888888888889,0.0768705492147107,0.0277777777777777,0,0,0,0,1.7086137937762171,4,High-Value Champions,4.056315510819114,0.6065909787138495,0.07077491092100964
2452-KDRRH,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4,6841.05,No,0,5,1,0.9305555555555556,0.625,0.0,1,1,66.31944444444446,16.900000000000002,0.324846356453029,0.0694444444444444,1,0,1,1,61.26158423568432,2,Wavering High-Spenders,1.007764567842899,1.7432541156180095,0.6318378526511683
2004-OCQXK,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,Yes,1,2,1,0.0138888888888888,0.25,0.0,0,1,12.986111111111107,27.316666666666663,0.6906643254316652,0.9861111111111112,1,1,1,1,95.0821871036972,0,At-Risk Newcomers,-2.463445026810644,1.0818447210162716,0.9149458645865883
5027-QPKTE,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,451.1,Yes,1,1,1,0.0972222222222222,0.125,0.0,0,1,12.152777777777777,34.675,0.9490781387181736,0.9027777777777778,1,1,1,0,87.29172763632815,0,At-Risk Newcomers,-2.500826027984216,0.4296517821589429,0.8077981519404069
4146-SVFUD,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.6,44.6,No,0,1,1,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,22.3,0.5144863915715541,0.9861111111111112,1,0,0,1,62.439518095795535,3,Disengaged Low-Spenders,-2.5518316701582893,-0.47200922807496604,0.6908691587580033
1564-HJUVY,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.75,226.2,No,0,4,1,0.0555555555555555,0.5,0.0,1,1,31.944444444444443,12.75,0.1791044776119403,0.9444444444444444,1,0,0,1,56.575456053068,0,At-Risk Newcomers,-1.214227933160185,0.6506418277720276,0.5554681340751538
3617-XLSGQ,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.25,7082.5,No,0,7,1,0.9166666666666666,0.875,1.0,1,0,88.33333333333331,13.65625,0.2109306409130816,0.0833333333333333,0,0,0,0,4.830626280362892,4,High-Value Champions,3.6700576167238914,0.8838484051433821,0.19844953885405567
7517-LDMPS,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1017.35,No,0,3,1,0.1666666666666666,0.375,0.0,0,1,22.08333333333333,21.15,0.4741000877963125,0.8333333333333334,1,1,1,1,88.77816798361135,0,At-Risk Newcomers,-1.7864779575098542,1.2908938423010177,0.8339116284435936
7244-KXYZN,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,527.35,No,0,1,0,0.3333333333333333,0.125,0.5,1,0,35.416666666666664,10.225,0.0904302019315188,0.6666666666666667,0,0,0,1,24.689786362306123,1,Contract-Locked Loyalists,-0.5734803573723335,-1.949189596950406,0.07073357235003976
5226-NOZFC,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,No,0,3,1,0.3611111111111111,0.375,0.0,0,1,28.88888888888889,21.4375,0.4841966637401229,0.6388888888888888,1,1,1,1,85.0407277338796,0,At-Risk Newcomers,-1.3206462483588517,1.2475856210776421,0.7817348644214568
2672-HUYVI,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,455.3,Yes,1,3,1,0.0833333333333333,0.375,0.0,0,1,19.166666666666664,22.775,0.5311676909569798,0.9166666666666666,1,1,1,1,91.30084869768802,0,At-Risk Newcomers,-1.957651544552448,1.4846737598791633,0.8810979712158545
1400-WIVLL,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.95,5969.85,No,0,6,1,0.7916666666666666,0.75,1.0,0,0,70.20833333333331,15.421428571428573,0.2729211087420043,0.2083333333333333,0,1,0,0,18.26048329779673,4,High-Value Champions,2.7542865991888577,0.7854676020356706,0.27872122963038404
7508-MYBOG,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,1235.55,Yes,1,3,1,0.1944444444444444,0.375,0.0,0,1,23.05555555555555,21.525,0.4872695346795434,0.8055555555555556,1,1,1,0,78.42015413130426,0,At-Risk Newcomers,-1.5654885459356969,1.1863841627511775,0.8153512357027711
8148-NLEGT,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.95,1014.25,No,0,2,0,0.5833333333333334,0.25,1.0,0,0,47.91666666666667,7.649999999999999,0.0,0.4166666666666666,0,1,0,0,18.333333333333336,1,Contract-Locked Loyalists,0.8073863073445453,-2.1604313309818983,0.08124089948656381
0148-DCDOS,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.7,2362.1,Yes,1,4,1,0.3472222222222222,0.5,0.0,1,1,42.15277777777778,18.94,0.3964881474978051,0.6527777777777778,1,0,1,1,74.00287776802263,2,Wavering High-Spenders,-0.6823644256498049,1.5708068695552038,0.6883935944946338
8347-GDTMP,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1225.65,No,0,1,0,0.8888888888888888,0.125,1.0,1,0,64.8611111111111,9.725,0.0728709394205443,0.1111111111111111,0,0,0,0,3.3152863135303883,1,Contract-Locked Loyalists,1.5917793359448857,-2.707760905975735,0.030876381307346042
9992-RRAMN,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.1,1873.7,Yes,1,3,1,0.3055555555555556,0.375,0.0,0,1,26.944444444444443,21.275,0.4784899034240562,0.6944444444444444,1,1,1,0,76.06623744024972,0,At-Risk Newcomers,-1.3060453810701782,1.1201137616879675,0.7652035209638602
6746-WAUWT,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.7,386.5,No,0,1,0,0.2638888888888889,0.125,0.5,1,1,37.98611111111111,9.85,0.0772607550482879,0.7361111111111112,0,0,0,1,25.881133547946543,1,Contract-Locked Loyalists,-0.6405725596094968,-1.9376523591867427,0.08903590161282258
0310-MVLET,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,Yes,1,5,1,0.8472222222222222,0.625,0.0,0,1,53.40277777777778,16.525000000000002,0.3116769095697981,0.1527777777777778,1,1,1,0,62.73070919910253,2,Wavering High-Spenders,0.601125583222164,1.7073416082183157,0.6935975984622548
0428-IKYCP,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.0,1850.65,No,0,3,1,0.3055555555555556,0.375,0.0,1,1,36.94444444444444,21.75,0.495171202809482,0.6944444444444444,1,0,1,0,66.31645693103113,0,At-Risk Newcomers,-0.9509344929535255,1.047676571675584,0.6546321755997113
4550-VBOFE,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.95,7101.5,Yes,1,6,1,0.9722222222222222,0.75,0.0,0,1,61.52777777777778,14.707142857142856,0.2478364480120406,0.0277777777777777,1,1,1,0,59.27310227573616,2,Wavering High-Spenders,1.185017766009172,1.983705138842785,0.6934113494251558
2187-PKZAY,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,No,0,2,1,0.1666666666666666,0.25,0.0,1,1,28.33333333333333,26.65,0.6672519754170326,0.8333333333333334,1,0,1,1,81.67544629792216,0,At-Risk Newcomers,-1.7605710956508172,0.853860000636225,0.7635112741722022
4003-OCTMP,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,No,0,4,1,0.4305555555555556,0.5,0.5,0,1,45.06944444444444,12.8,0.1808604038630377,0.5694444444444444,0,1,0,0,24.101794946834456,2,Wavering High-Spenders,0.5511804762176318,-0.2174213820572632,0.22030950768169794
6652-YFFJO,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,716.1,No,0,3,1,0.1527777777777778,0.375,0.0,0,1,21.59722222222222,16.225,0.3011413520632134,0.8472222222222222,1,1,0,1,66.46156472539263,0,At-Risk Newcomers,-1.6016093641586038,0.5388415275335455,0.591520298885025
7225-IILWY,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1686.15,No,0,2,0,0.9444444444444444,0.25,1.0,0,0,60.55555555555557,8.583333333333334,0.0327772900204858,0.0555555555555555,0,0,0,0,1.6027704614183993,1,Contract-Locked Loyalists,1.822379432012939,-2.3543876724990125,0.0299447451287004
5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15,6716.45,No,0,8,1,1.0,1.0,1.0,1,1,100.0,10.016666666666667,0.0831138425519461,0.0,0,0,0,0,1.2467076382791928,4,High-Value Champions,4.1304520940072855,0.6348358487545003,0.0453143284259457
7923-IYJWY,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,7839.85,No,0,8,1,0.9305555555555556,1.0,1.0,1,1,97.56944444444446,12.9,0.1843722563652326,0.0694444444444444,0,0,0,1,14.15447273436738,4,High-Value Champions,3.9506862154316913,1.4175903244304289,0.23621526013240104
3170-GWYKC,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,No,0,6,1,0.8333333333333334,0.75,0.0,1,1,66.66666666666666,14.992857142857144,0.2578703123040261,0.1666666666666666,1,0,0,1,42.20138801789373,2,Wavering High-Spenders,1.3618291217568115,1.8320112134175068,0.467203702281001
5696-QURRL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.05,45.05,Yes,1,1,1,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,22.525,0.5223880597014925,0.9861111111111112,1,0,0,1,62.55804311774461,3,Disengaged Low-Spenders,-2.451696912628285,-0.45407941940521834,0.7454791841437217
7409-KIUTL,Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,Yes,1,1,1,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,35.5,0.9780509218612818,0.9861111111111112,1,1,1,0,89.39298605014146,0,At-Risk Newcomers,-2.6949822175763103,0.5047695617234782,0.8937403633959436
9830-ECLEN,Male,0,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,50.0,2919.85,No,0,4,1,0.8055555555555556,0.5,0.5,0,0,53.19444444444444,10.0,0.0825285338015803,0.1944444444444444,0,0,0,0,5.126816895912594,1,Contract-Locked Loyalists,1.4278697478736284,-0.8401185107461502,0.12834426991723635
1732-VHUBQ,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55,3309.25,Yes,1,1,1,0.6527777777777778,0.125,0.0,1,0,36.59722222222223,35.275,0.9701492537313432,0.3472222222222222,1,0,1,0,66.49668325041458,0,At-Risk Newcomers,-0.9325341797198515,0.12981678294629623,0.5695563772722386
0495-RVCBF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.7,79.7,Yes,1,2,1,0.0138888888888888,0.25,0.0,0,1,12.986111111111107,26.566666666666663,0.6643254316652034,0.9861111111111112,1,1,1,1,94.68710369720029,0,At-Risk Newcomers,-2.471133259544598,1.0241650015796733,0.918280428977068
2668-TZSPS,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,10.225,0.0904302019315188,0.9861111111111112,1,0,0,1,56.07867525119501,3,Disengaged Low-Spenders,-2.6027589566966185,-1.1190484129752416,0.5925066565611358
7854-EDSSA,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.0,1254.7,Yes,1,4,1,0.3055555555555556,0.5,0.0,0,0,25.694444444444443,11.8,0.1457418788410887,0.6944444444444444,1,1,0,1,61.07501707150522,0,At-Risk Newcomers,-1.089084346043895,0.5547121453815624,0.4780696092029659
8869-TORSS,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.35,2896.4,Yes,1,4,1,0.6666666666666666,0.5,0.5,1,1,63.33333333333333,12.07,0.1552238805970149,0.3333333333333333,0,0,0,1,18.99502487562189,1,Contract-Locked Loyalists,1.2932279068171941,-0.3834443808265052,0.19378145277179423
7446-SFAOA,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,717.5,No,0,1,0,0.5138888888888888,0.125,0.5,1,1,46.73611111111111,9.925,0.0798946444249341,0.4861111111111111,0,0,0,0,10.920641888596236,1,Contract-Locked Loyalists,0.10165504690706371,-2.158155519000701,0.0763251583865923
9522-ZSINC,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.95,253.8,No,0,1,0,0.1805555555555555,0.125,0.5,0,1,25.069444444444443,9.975,0.0816505706760316,0.8194444444444444,0,1,0,1,37.613647449029365,3,Disengaged Low-Spenders,-1.1850568664707668,-1.7799988168127263,0.11634341892211675
8234-GSZYK,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.45,1110.05,No,0,2,0,0.5972222222222222,0.25,1.0,1,0,58.40277777777778,8.816666666666666,0.0409716125256072,0.4027777777777778,0,0,0,1,18.670129743439663,1,Contract-Locked Loyalists,1.050656666520244,-2.0641126560775316,0.0572960922098926
6505-OZNPG,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,348.8,No,0,6,1,0.0833333333333333,0.75,1.0,0,1,50.41666666666666,9.057142857142855,0.0494167816380283,0.9166666666666666,0,0,0,1,29.07458505790376,2,Wavering High-Spenders,0.9547358269242745,-0.029069528991524183,0.1602782660919299
6164-HAQTX,Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95,3888.65,No,0,5,1,0.9861111111111112,0.625,1.0,1,0,83.26388888888889,8.991666666666667,0.0471173544044483,0.0138888888888888,0,0,0,1,10.984538093844504,4,High-Value Champions,2.8882303276171113,-0.8256250445755648,0.07155526633980225
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,1,1,1,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,34.625,0.9473222124670764,0.9861111111111112,1,1,1,0,88.93205540922837,0,At-Risk Newcomers,-2.6986726006587975,0.4578826642669365,0.8968257006281531
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.1,6843.15,No,0,5,1,1.0,0.625,1.0,0,1,78.75000000000001,15.85,0.2879719051799824,0.0,0,1,0,0,14.319578577699737,4,High-Value Champions,3.0164255542600524,0.17063414541762464,0.15392082235724713
1658-TJVOA,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,450.9,No,0,2,1,0.0833333333333333,0.25,0.0,0,1,15.416666666666668,24.7,0.5987708516242318,0.9166666666666666,1,1,0,1,72.31489610769681,0,At-Risk Newcomers,-2.027563591118095,0.5912648711367435,0.7311577378463274
0953-LGOVU,Male,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,No,0,2,1,0.1666666666666666,0.25,0.0,0,0,13.333333333333334,11.833333333333334,0.1469124963418203,0.8333333333333334,1,0,0,0,43.87035411179397,3,Disengaged Low-Spenders,-1.7630011890629176,-0.698629344503378,0.31893916205209255
2115-BFTIW,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.95,1767.35,Yes,1,1,1,0.3472222222222222,0.125,0.0,0,0,15.902777777777777,35.475,0.9771729587357332,0.6527777777777778,1,0,1,1,82.71314993659155,0,At-Risk Newcomers,-2.0037306844079867,0.37391622462175717,0.6019661542870886
4692-NNQRU,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.2,1742.45,No,0,3,1,0.2916666666666667,0.375,0.5,0,0,31.45833333333333,19.8,0.4266900790166814,0.7083333333333333,0,1,0,0,30.567017851916887,2,Wavering High-Spenders,-0.090877998471239,-0.015425345800164143,0.20685124179607417
7742-MYPGI,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,297.35,No,0,2,1,0.0833333333333333,0.25,0.0,0,1,15.416666666666668,16.266666666666666,0.3026046239391279,0.9166666666666666,1,0,0,0,47.87240269242025,3,Disengaged Low-Spenders,-1.8160050828855114,-0.32089480276949567,0.5049620284614816
0611-DFXKO,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.45,Yes,1,3,1,0.2777777777777778,0.375,0.0,0,1,25.972222222222214,22.25,0.5127304653204565,0.7222222222222222,1,0,1,0,67.13540142425131,0,At-Risk Newcomers,-1.2070424746153137,1.0963473734320637,0.7029324119579594
